date,day,off,id,item_id,name,price,high,low,open,time,updated_at
1394-11-02,Fri,0,4381823,137203,price_dollar_rl,33870,36280,33870,36280,2016-01-23 00:00:00,2016-01-23 12:00:00
1394-11-03,Sat,0,4381823,137203,price_dollar_rl,33870,36280,33870,36280,2016-01-23 00:00:00,2016-01-23 12:00:00
1394-11-04,Sun,0,4381878,137203,price_dollar_rl,33870,36470,33870,35890,2016-01-24 00:00:00,2016-01-24 12:00:00
1394-11-05,Mon,0,4381958,137203,price_dollar_rl,33850,36340,33850,35880,2016-01-25 00:00:00,2016-01-25 12:00:00
1394-11-06,Tue,0,4382079,137203,price_dollar_rl,33850,36430,33850,36430,2016-01-26 00:00:00,2016-01-26 12:00:00
1394-11-07,Wed,0,4382185,137203,price_dollar_rl,33840,36500,33840,36500,2016-01-27 00:00:00,2016-01-27 12:00:00
1394-11-08,Thu,0,4382290,137203,price_dollar_rl,33840,36270,33840,35860,2016-01-28 00:00:00,2016-01-28 12:00:00
1394-11-09,Fri,0,4382290,137203,price_dollar_rl,33840,36270,33840,35860,2016-01-28 00:00:00,2016-01-28 12:00:00
1394-11-10,Sat,0,4382427,137203,price_dollar_rl,33820,36260,33820,34640,2016-01-30 00:00:00,2016-01-30 12:00:00
1394-11-11,Sun,0,4382484,137203,price_dollar_rl,33840,36050,33840,36050,2016-01-31 00:00:00,2016-01-31 12:00:00
1394-11-12,Mon,0,4382574,137203,price_dollar_rl,33830,36250,33830,36250,2016-02-01 00:00:00,2016-02-01 12:00:00
1394-11-13,Tue,0,4382681,137203,price_dollar_rl,33830,36180,33830,35570,2016-02-02 00:00:00,2016-02-02 12:00:00
1394-11-14,Wed,0,4382784,137203,price_dollar_rl,33820,36220,33820,34430,2016-02-03 00:00:00,2016-02-03 12:00:00
1394-11-15,Thu,0,4382881,137203,price_dollar_rl,33820,35990,33820,34260,2016-02-04 00:00:00,2016-02-04 12:00:00
1394-11-16,Fri,0,4383000,137203,price_dollar_rl,33810,35850,33810,34330,2016-02-06 00:00:00,2016-02-06 12:00:00
1394-11-17,Sat,0,4383000,137203,price_dollar_rl,33810,35850,33810,34330,2016-02-06 00:00:00,2016-02-06 12:00:00
1394-11-18,Sun,0,4383059,137203,price_dollar_rl,33800,35640,33800,34270,2016-02-07 00:00:00,2016-02-07 12:00:00
1394-11-19,Mon,0,4383159,137203,price_dollar_rl,33800,35600,33800,35360,2016-02-08 00:00:00,2016-02-08 12:00:00
1394-11-20,Tue,0,4383275,137203,price_dollar_rl,33800,35440,33800,34210,2016-02-09 00:00:00,2016-02-09 12:00:00
1394-11-21,Wed,0,4383398,137203,price_dollar_rl,33800,35000,33800,34100,2016-02-10 00:00:00,2016-02-10 12:00:00
1394-11-22,Thu,0,4383398,137203,price_dollar_rl,33800,35000,33800,34100,2016-02-10 00:00:00,2016-02-10 12:00:00
1394-11-23,Fri,0,4383592,137203,price_dollar_rl,33800,34970,33800,34660,2016-02-13 00:00:00,2016-02-13 12:00:00
1394-11-24,Sat,0,4383592,137203,price_dollar_rl,33800,34970,33800,34660,2016-02-13 00:00:00,2016-02-13 12:00:00
1394-11-25,Sun,0,4383646,137203,price_dollar_rl,33800,34620,33800,34590,2016-02-14 00:00:00,2016-02-14 12:00:00
1394-11-26,Mon,0,4383736,137203,price_dollar_rl,33840,34540,33840,34000,2016-02-15 00:00:00,2016-02-15 12:00:00
1394-11-27,Tue,0,4383850,137203,price_dollar_rl,34430,34430,33960,33960,2016-02-16 00:00:00,2016-02-16 12:00:00
1394-11-28,Wed,0,4383961,137203,price_dollar_rl,34620,34690,34560,34560,2016-02-17 00:00:00,2016-02-17 12:00:00
1394-11-29,Thu,0,4384065,137203,price_dollar_rl,34710,34890,34710,34820,2016-02-18 00:00:00,2016-02-18 12:00:00
1394-11-30,Fri,0,4384065,137203,price_dollar_rl,34710,34890,34710,34820,2016-02-18 00:00:00,2016-02-18 12:00:00
1394-12-01,Sat,0,4384220,137203,price_dollar_rl,34450,34690,34450,34690,2016-02-20 00:00:00,2016-02-20 12:00:00
1394-12-02,Sun,0,4384279,137203,price_dollar_rl,34500,34540,34370,34440,2016-02-21 00:00:00,2016-02-21 12:00:00
1394-12-03,Mon,0,4384361,137203,price_dollar_rl,34540,34800,34540,34540,2016-02-22 00:00:00,2016-02-22 12:00:00
1394-12-04,Tue,0,4384484,137203,price_dollar_rl,34650,34720,34550,34550,2016-02-23 00:00:00,2016-02-23 12:00:00
1394-12-05,Wed,0,4384601,137203,price_dollar_rl,34680,34740,34660,34660,2016-02-24 00:00:00,2016-02-24 12:00:00
1394-12-06,Thu,0,4384722,137203,price_dollar_rl,34750,34890,34750,34890,2016-02-25 00:00:00,2016-02-25 12:00:00
1394-12-07,Fri,0,4384873,137203,price_dollar_rl,34850,34990,34850,34880,2016-02-27 00:00:00,2016-02-27 12:00:00
1394-12-08,Sat,0,4384873,137203,price_dollar_rl,34850,34990,34850,34880,2016-02-27 00:00:00,2016-02-27 12:00:00
1394-12-09,Sun,0,4384931,137203,price_dollar_rl,34550,34850,34550,34810,2016-02-28 00:00:00,2016-02-28 12:00:00
1394-12-10,Mon,0,4385020,137203,price_dollar_rl,34550,34700,34550,34580,2016-02-29 00:00:00,2016-02-29 12:00:00
1394-12-11,Tue,0,4385142,137203,price_dollar_rl,34540,34620,34540,34560,2016-03-01 00:00:00,2016-03-01 12:00:00
1394-12-12,Wed,0,4385265,137203,price_dollar_rl,34540,34760,34540,34660,2016-03-02 00:00:00,2016-03-02 12:00:00
1394-12-13,Thu,0,4385382,137203,price_dollar_rl,34450,34570,34450,34560,2016-03-03 00:00:00,2016-03-03 12:00:00
1394-12-14,Fri,0,4385382,137203,price_dollar_rl,34450,34570,34450,34560,2016-03-03 00:00:00,2016-03-03 12:00:00
1394-12-15,Sat,0,4385506,137203,price_dollar_rl,34250,34440,34250,34430,2016-03-05 00:00:00,2016-03-05 12:00:00
1394-12-16,Sun,0,4385570,137203,price_dollar_rl,34340,34340,34260,34260,2016-03-06 00:00:00,2016-03-06 12:00:00
1394-12-17,Mon,0,4385651,137203,price_dollar_rl,34260,34330,34230,34300,2016-03-07 00:00:00,2016-03-07 12:00:00
1394-12-18,Tue,0,4385760,137203,price_dollar_rl,34080,34250,34050,34250,2016-03-08 00:00:00,2016-03-08 12:00:00
1394-12-19,Wed,0,4385878,137203,price_dollar_rl,34240,34270,34090,34120,2016-03-09 00:00:00,2016-03-09 12:00:00
1394-12-20,Thu,0,4385991,137203,price_dollar_rl,34370,34460,34370,34450,2016-03-10 00:00:00,2016-03-10 12:00:00
1394-12-21,Fri,0,4386143,137203,price_dollar_rl,34270,34290,34270,34290,2016-03-12 00:00:00,2016-03-12 12:00:00
1394-12-22,Sat,0,4386143,137203,price_dollar_rl,34270,34290,34270,34290,2016-03-12 00:00:00,2016-03-12 12:00:00
1394-12-23,Sun,0,4386143,137203,price_dollar_rl,34270,34290,34270,34290,2016-03-12 00:00:00,2016-03-12 12:00:00
1394-12-24,Mon,0,4386263,137203,price_dollar_rl,34180,34270,34140,34180,2016-03-14 00:00:00,2016-03-14 12:00:00
1394-12-25,Tue,0,4386382,137203,price_dollar_rl,34290,34310,34240,34240,2016-03-15 00:00:00,2016-03-15 12:00:00
1394-12-26,Wed,0,4386495,137203,price_dollar_rl,34300,34370,34300,34330,2016-03-16 00:00:00,2016-03-16 12:00:00
1394-12-27,Thu,0,4386620,137203,price_dollar_rl,34250,34250,34250,34250,2016-03-17 00:00:00,2016-03-17 12:00:00
1394-12-28,Fri,0,4386620,137203,price_dollar_rl,34250,34250,34250,34250,2016-03-17 00:00:00,2016-03-17 12:00:00
1394-12-29,Sat,0,4386620,137203,price_dollar_rl,34250,34250,34250,34250,2016-03-17 00:00:00,2016-03-17 12:00:00
1395-01-01,Sun,0,4386620,137203,price_dollar_rl,34250,34250,34250,34250,2016-03-17 00:00:00,2016-03-17 12:00:00
1395-01-02,Mon,0,4386620,137203,price_dollar_rl,34250,34250,34250,34250,2016-03-17 00:00:00,2016-03-17 12:00:00
1395-01-03,Tue,0,4387137,137203,price_dollar_rl,34680,34750,34300,34300,2016-03-26 00:00:00,2016-03-26 12:00:00
1395-01-04,Wed,0,4387137,137203,price_dollar_rl,34680,34750,34300,34300,2016-03-26 00:00:00,2016-03-26 12:00:00
1395-01-05,Thu,0,4387137,137203,price_dollar_rl,34680,34750,34300,34300,2016-03-26 00:00:00,2016-03-26 12:00:00
1395-01-06,Fri,0,4387137,137203,price_dollar_rl,34680,34750,34300,34300,2016-03-26 00:00:00,2016-03-26 12:00:00
1395-01-07,Sat,0,4387137,137203,price_dollar_rl,34680,34750,34300,34300,2016-03-26 00:00:00,2016-03-26 12:00:00
1395-01-08,Sun,0,4387191,137203,price_dollar_rl,34660,34670,34660,34660,2016-03-27 00:00:00,2016-03-27 12:00:00
1395-01-09,Mon,0,4387353,137203,price_dollar_rl,35130,35140,34960,34960,2016-03-29 00:00:00,2016-03-29 12:00:00
1395-01-10,Tue,0,4387353,137203,price_dollar_rl,35130,35140,34960,34960,2016-03-29 00:00:00,2016-03-29 12:00:00
1395-01-11,Wed,0,4387465,137203,price_dollar_rl,34820,34890,34820,34890,2016-03-30 00:00:00,2016-03-30 12:00:00
1395-01-12,Thu,0,4387549,137203,price_dollar_rl,34850,34850,34850,34850,2016-03-31 00:00:00,2016-03-31 12:00:00
1395-01-13,Fri,0,4387694,137203,price_dollar_rl,34750,34940,34750,34890,2016-04-02 00:00:00,2016-04-02 12:00:00
1395-01-14,Sat,0,4387694,137203,price_dollar_rl,34750,34940,34750,34890,2016-04-02 00:00:00,2016-04-02 12:00:00
1395-01-15,Sun,0,4387742,137203,price_dollar_rl,34490,34720,34490,34720,2016-04-03 00:00:00,2016-04-03 12:00:00
1395-01-16,Mon,0,4387828,137203,price_dollar_rl,34500,34610,34480,34500,2016-04-04 00:00:00,2016-04-04 12:00:00
1395-01-17,Tue,0,4387936,137203,price_dollar_rl,34760,34780,34700,34700,2016-04-05 00:00:00,2016-04-05 12:00:00
1395-01-18,Wed,0,4388042,137203,price_dollar_rl,34700,34930,34690,34910,2016-04-06 00:00:00,2016-04-06 12:00:00
1395-01-19,Thu,0,4388153,137203,price_dollar_rl,34650,34800,34650,34800,2016-04-07 00:00:00,2016-04-07 12:00:00
1395-01-20,Fri,0,4388230,137203,price_dollar_rl,34650,34650,34650,34650,2016-04-08 00:00:00,2016-04-08 12:00:00
1395-01-21,Sat,0,4388317,137203,price_dollar_rl,34690,34690,34670,34670,2016-04-09 00:00:00,2016-04-09 12:00:00
1395-01-22,Sun,0,4388358,137203,price_dollar_rl,34720,34800,34720,34760,2016-04-10 00:00:00,2016-04-10 12:00:00
1395-01-23,Mon,0,4388439,137203,price_dollar_rl,34700,34750,34700,34750,2016-04-11 00:00:00,2016-04-11 12:00:00
1395-01-24,Tue,0,4388562,137203,price_dollar_rl,34690,34820,34690,34820,2016-04-12 00:00:00,2016-04-12 12:00:00
1395-01-25,Wed,0,4388687,137203,price_dollar_rl,34660,34690,34630,34670,2016-04-13 00:00:00,2016-04-13 12:00:00
1395-01-26,Thu,0,4388814,137203,price_dollar_rl,34620,34650,34590,34650,2016-04-14 00:00:00,2016-04-14 12:00:00
1395-01-27,Fri,0,4388970,137203,price_dollar_rl,34640,34740,34640,34740,2016-04-16 00:00:00,2016-04-16 12:00:00
1395-01-28,Sat,0,4388970,137203,price_dollar_rl,34640,34740,34640,34740,2016-04-16 00:00:00,2016-04-16 12:00:00
1395-01-29,Sun,0,4389021,137203,price_dollar_rl,34550,34700,34550,34700,2016-04-17 00:00:00,2016-04-17 12:00:00
1395-01-30,Mon,0,4389115,137203,price_dollar_rl,34510,34590,34510,34590,2016-04-18 00:00:00,2016-04-18 12:00:00
1395-01-31,Tue,0,4389221,137203,price_dollar_rl,34640,34640,34540,34540,2016-04-19 00:00:00,2016-04-19 12:00:00
1395-02-01,Wed,0,4389345,137203,price_dollar_rl,34580,34680,34580,34680,2016-04-20 00:00:00,2016-04-20 12:00:00
1395-02-02,Thu,0,4389345,137203,price_dollar_rl,34580,34680,34580,34680,2016-04-20 00:00:00,2016-04-20 12:00:00
1395-02-03,Fri,0,4389579,137203,price_dollar_rl,34590,34630,34590,34630,2016-04-23 00:00:00,2016-04-23 12:00:00
1395-02-04,Sat,0,4389579,137203,price_dollar_rl,34590,34630,34590,34630,2016-04-23 00:00:00,2016-04-23 12:00:00
1395-02-05,Sun,0,4389626,137203,price_dollar_rl,34690,34710,34650,34650,2016-04-24 00:00:00,2016-04-24 12:00:00
1395-02-06,Mon,0,4389711,137203,price_dollar_rl,34670,34730,34670,34700,2016-04-25 00:00:00,2016-04-25 12:00:00
1395-02-07,Tue,0,4389833,137203,price_dollar_rl,34600,34660,34600,34660,2016-04-26 00:00:00,2016-04-26 12:00:00
1395-02-08,Wed,0,4389952,137203,price_dollar_rl,34600,34650,34600,34650,2016-04-27 00:00:00,2016-04-27 12:00:00
1395-02-09,Thu,0,4390060,137203,price_dollar_rl,34570,34630,34570,34630,2016-04-28 00:00:00,2016-04-28 12:00:00
1395-02-10,Fri,0,4390182,137203,price_dollar_rl,34550,34570,34530,34560,2016-04-30 00:00:00,2016-04-30 12:00:00
1395-02-11,Sat,0,4390182,137203,price_dollar_rl,34550,34570,34530,34560,2016-04-30 00:00:00,2016-04-30 12:00:00
1395-02-12,Sun,0,4390242,137203,price_dollar_rl,34510,34540,34480,34540,2016-05-01 00:00:00,2016-05-01 12:00:00
1395-02-13,Mon,0,4390317,137203,price_dollar_rl,34500,34620,34500,34570,2016-05-02 00:00:00,2016-05-02 12:00:00
1395-02-14,Tue,0,4390418,137203,price_dollar_rl,34470,34570,34470,34560,2016-05-03 00:00:00,2016-05-03 12:00:00
1395-02-15,Wed,0,4390538,137203,price_dollar_rl,34430,34480,34420,34480,2016-05-04 00:00:00,2016-05-04 12:00:00
1395-02-16,Thu,0,4390538,137203,price_dollar_rl,34430,34480,34420,34480,2016-05-04 00:00:00,2016-05-04 12:00:00
1395-02-17,Fri,0,4390775,137203,price_dollar_rl,34440,34440,34300,34440,2016-05-07 00:00:00,2016-05-07 12:00:00
1395-02-18,Sat,0,4390775,137203,price_dollar_rl,34440,34440,34300,34440,2016-05-07 00:00:00,2016-05-07 12:00:00
1395-02-19,Sun,0,4390834,137203,price_dollar_rl,34460,34510,34420,34450,2016-05-08 00:00:00,2016-05-08 12:00:00
1395-02-20,Mon,0,4390920,137203,price_dollar_rl,34450,34450,34390,34450,2016-05-09 00:00:00,2016-05-09 12:00:00
1395-02-21,Tue,0,4391050,137203,price_dollar_rl,34500,34540,34500,34510,2016-05-10 00:00:00,2016-05-10 12:00:00
1395-02-22,Wed,0,4391173,137203,price_dollar_rl,34490,34580,34490,34510,2016-05-11 00:00:00,2016-05-11 12:00:00
1395-02-23,Thu,0,4391253,137203,price_dollar_rl,34430,34500,34430,34500,2016-05-12 00:00:00,2016-05-12 12:00:00
1395-02-24,Fri,0,4391425,137203,price_dollar_rl,34400,34400,34400,34400,2016-05-14 00:00:00,2016-05-14 12:00:00
1395-02-25,Sat,0,4391425,137203,price_dollar_rl,34400,34400,34400,34400,2016-05-14 00:00:00,2016-05-14 12:00:00
1395-02-26,Sun,0,4391481,137203,price_dollar_rl,34420,34420,34360,34390,2016-05-15 00:00:00,2016-05-15 12:00:00
1395-02-27,Mon,0,4391561,137203,price_dollar_rl,34390,34460,34390,34450,2016-05-16 00:00:00,2016-05-16 12:00:00
1395-02-28,Tue,0,4391675,137203,price_dollar_rl,34370,34410,34370,34410,2016-05-17 00:00:00,2016-05-17 12:00:00
1395-02-29,Wed,0,4391793,137203,price_dollar_rl,34370,34380,34350,34380,2016-05-18 00:00:00,2016-05-18 12:00:00
1395-02-30,Thu,0,4391919,137203,price_dollar_rl,34370,34420,34370,34410,2016-05-19 00:00:00,2016-05-19 12:00:00
1395-02-31,Fri,0,4392094,137203,price_dollar_rl,34390,34400,34390,34400,2016-05-21 00:00:00,2016-05-21 12:00:00
1395-03-01,Sat,0,4392094,137203,price_dollar_rl,34390,34400,34390,34400,2016-05-21 00:00:00,2016-05-21 12:00:00
1395-03-02,Sun,0,4392200,137203,price_dollar_rl,34490,34500,34400,34400,2016-05-23 00:00:00,2016-05-23 12:00:00
1395-03-03,Mon,0,4392200,137203,price_dollar_rl,34490,34500,34400,34400,2016-05-23 00:00:00,2016-05-23 12:00:00
1395-03-04,Tue,0,4392322,137203,price_dollar_rl,34550,34560,34520,34540,2016-05-24 00:00:00,2016-05-24 12:00:00
1395-03-05,Wed,0,4392445,137203,price_dollar_rl,34540,34640,34540,34640,2016-05-25 00:00:00,2016-05-25 12:00:00
1395-03-06,Thu,0,4392571,137203,price_dollar_rl,34550,34600,34550,34570,2016-05-26 00:00:00,2016-05-26 12:00:00
1395-03-07,Fri,0,4392742,137203,price_dollar_rl,34790,34840,34700,34700,2016-05-28 00:00:00,2016-05-28 12:00:00
1395-03-08,Sat,0,4392742,137203,price_dollar_rl,34790,34840,34700,34700,2016-05-28 00:00:00,2016-05-28 12:00:00
1395-03-09,Sun,0,4392813,137203,price_dollar_rl,34700,34830,34690,34830,2016-05-29 00:00:00,2016-05-29 12:00:00
1395-03-10,Mon,0,4392902,137203,price_dollar_rl,34630,34710,34580,34690,2016-05-30 00:00:00,2016-05-30 12:00:00
1395-03-11,Tue,0,4393015,137203,price_dollar_rl,34650,34740,34650,34650,2016-05-31 00:00:00,2016-05-31 12:00:00
1395-03-12,Wed,0,4393140,137203,price_dollar_rl,34650,34650,34600,34630,2016-06-01 00:00:00,2016-06-01 12:00:00
1395-03-13,Thu,0,4393261,137203,price_dollar_rl,34710,34750,34710,34720,2016-06-02 00:00:00,2016-06-02 12:00:00
1395-03-14,Fri,0,4393355,137203,price_dollar_rl,34710,34710,34700,34700,2016-06-03 00:00:00,2016-06-03 12:00:00
1395-03-15,Sat,0,4393405,137203,price_dollar_rl,34710,34710,34700,34700,2016-06-04 00:00:00,2016-06-04 12:00:00
1395-03-16,Sun,0,4393427,137203,price_dollar_rl,34670,34700,34670,34700,2016-06-05 00:00:00,2016-06-05 12:00:00
1395-03-17,Mon,0,4393548,137203,price_dollar_rl,34530,34660,34530,34660,2016-06-06 00:00:00,2016-06-06 12:00:00
1395-03-18,Tue,0,4393670,137203,price_dollar_rl,34550,34580,34540,34540,2016-06-07 00:00:00,2016-06-07 12:00:00
1395-03-19,Wed,0,4393798,137203,price_dollar_rl,34580,34590,34520,34560,2016-06-08 00:00:00,2016-06-08 12:00:00
1395-03-20,Thu,0,4393924,137203,price_dollar_rl,34600,34600,34590,34590,2016-06-09 00:00:00,2016-06-09 12:00:00
1395-03-21,Fri,0,4394096,137203,price_dollar_rl,34610,34660,34610,34620,2016-06-11 00:00:00,2016-06-11 12:00:00
1395-03-22,Sat,0,4394096,137203,price_dollar_rl,34610,34660,34610,34620,2016-06-11 00:00:00,2016-06-11 12:00:00
1395-03-23,Sun,0,4394154,137203,price_dollar_rl,34600,34600,34580,34590,2016-06-12 00:00:00,2016-06-12 12:00:00
1395-03-24,Mon,0,4394240,137203,price_dollar_rl,34530,34580,34530,34580,2016-06-13 00:00:00,2016-06-13 12:00:00
1395-03-25,Tue,0,4394368,137203,price_dollar_rl,34590,34600,34560,34560,2016-06-14 00:00:00,2016-06-14 12:00:00
1395-03-26,Wed,0,4394498,137203,price_dollar_rl,34600,34640,34580,34580,2016-06-15 00:00:00,2016-06-15 12:00:00
1395-03-27,Thu,0,4394617,137203,price_dollar_rl,34550,34590,34550,34590,2016-06-16 00:00:00,2016-06-16 12:00:00
1395-03-28,Fri,0,4394795,137203,price_dollar_rl,34540,34540,34540,34540,2016-06-18 00:00:00,2016-06-18 12:00:00
1395-03-29,Sat,0,4394795,137203,price_dollar_rl,34540,34540,34540,34540,2016-06-18 00:00:00,2016-06-18 12:00:00
1395-03-30,Sun,0,4394855,137203,price_dollar_rl,34540,34570,34540,34560,2016-06-19 00:00:00,2016-06-19 12:00:00
1395-03-31,Mon,0,4394943,137203,price_dollar_rl,34550,34580,34550,34550,2016-06-20 00:00:00,2016-06-20 12:00:00
1395-04-01,Tue,0,4395073,137203,price_dollar_rl,34600,34610,34570,34570,2016-06-21 00:00:00,2016-06-21 12:00:00
1395-04-02,Wed,0,4395197,137203,price_dollar_rl,34630,34650,34620,34620,2016-06-22 00:00:00,2016-06-22 12:00:00
1395-04-03,Thu,0,4395197,137203,price_dollar_rl,34630,34650,34620,34620,2016-06-22 00:00:00,2016-06-22 12:00:00
1395-04-04,Fri,0,4395487,137203,price_dollar_rl,34610,34610,34550,34550,2016-06-25 00:00:00,2016-06-25 12:00:00
1395-04-05,Sat,0,4395487,137203,price_dollar_rl,34610,34610,34550,34550,2016-06-25 00:00:00,2016-06-25 12:00:00
1395-04-06,Sun,0,4395556,137203,price_dollar_rl,34850,34890,34710,34710,2016-06-26 00:00:00,2016-06-26 12:00:00
1395-04-07,Mon,0,4395556,137203,price_dollar_rl,34850,34890,34710,34710,2016-06-26 00:00:00,2016-06-26 12:00:00
1395-04-08,Tue,0,4395725,137203,price_dollar_rl,34890,35000,34870,34870,2016-06-28 00:00:00,2016-06-28 12:00:00
1395-04-09,Wed,0,4395862,137203,price_dollar_rl,35190,35190,34910,34910,2016-06-29 00:00:00,2016-06-29 12:00:00
1395-04-10,Thu,0,4396006,137203,price_dollar_rl,35290,35370,35290,35310,2016-06-30 00:00:00,2016-06-30 12:00:00
1395-04-11,Fri,0,4396181,137203,price_dollar_rl,35160,35350,35110,35340,2016-07-02 00:00:00,2016-07-02 12:00:00
1395-04-12,Sat,0,4396181,137203,price_dollar_rl,35160,35350,35110,35340,2016-07-02 00:00:00,2016-07-02 12:00:00
1395-04-13,Sun,0,4396246,137203,price_dollar_rl,34790,35120,34790,35120,2016-07-03 00:00:00,2016-07-03 12:00:00
1395-04-14,Mon,0,4396343,137203,price_dollar_rl,34870,34880,34680,34830,2016-07-04 00:00:00,2016-07-04 12:00:00
1395-04-15,Tue,0,4396456,137203,price_dollar_rl,34870,34930,34780,34930,2016-07-05 00:00:00,2016-07-05 12:00:00
1395-04-16,Wed,0,4396456,137203,price_dollar_rl,34870,34930,34780,34930,2016-07-05 00:00:00,2016-07-05 12:00:00
1395-04-17,Thu,0,4396456,137203,price_dollar_rl,34870,34930,34780,34930,2016-07-05 00:00:00,2016-07-05 12:00:00
1395-04-18,Fri,0,4396759,137203,price_dollar_rl,34830,34900,34760,34900,2016-07-09 00:00:00,2016-07-09 12:00:00
1395-04-19,Sat,0,4396759,137203,price_dollar_rl,34830,34900,34760,34900,2016-07-09 00:00:00,2016-07-09 12:00:00
1395-04-20,Sun,0,4396820,137203,price_dollar_rl,34970,35030,34750,34810,2016-07-10 00:00:00,2016-07-10 12:00:00
1395-04-21,Mon,0,4396913,137203,price_dollar_rl,35010,35070,34940,35070,2016-07-11 00:00:00,2016-07-11 12:00:00
1395-04-22,Tue,0,4397048,137203,price_dollar_rl,35120,35290,35070,35290,2016-07-12 00:00:00,2016-07-12 12:00:00
1395-04-23,Wed,0,4397174,137203,price_dollar_rl,35010,35320,34990,35320,2016-07-13 00:00:00,2016-07-13 12:00:00
1395-04-24,Thu,0,4397297,137203,price_dollar_rl,35040,35220,34990,35130,2016-07-14 00:00:00,2016-07-14 12:00:00
1395-04-25,Fri,0,4397476,137203,price_dollar_rl,35110,35210,35080,35120,2016-07-16 00:00:00,2016-07-16 12:00:00
1395-04-26,Sat,0,4397476,137203,price_dollar_rl,35110,35210,35080,35120,2016-07-16 00:00:00,2016-07-16 12:00:00
1395-04-27,Sun,0,4397546,137203,price_dollar_rl,35120,35150,34940,35150,2016-07-17 00:00:00,2016-07-17 12:00:00
1395-04-28,Mon,0,4397623,137203,price_dollar_rl,35150,35270,34990,35270,2016-07-18 00:00:00,2016-07-18 12:00:00
1395-04-29,Tue,0,4397749,137203,price_dollar_rl,35190,35230,35000,35080,2016-07-19 00:00:00,2016-07-19 12:00:00
1395-04-30,Wed,0,4397874,137203,price_dollar_rl,35130,35210,35030,35150,2016-07-20 00:00:00,2016-07-20 12:00:00
1395-04-31,Thu,0,4397999,137203,price_dollar_rl,35030,35180,35030,35080,2016-07-21 00:00:00,2016-07-21 12:00:00
1395-05-01,Fri,0,4398171,137203,price_dollar_rl,35090,35120,35070,35100,2016-07-23 00:00:00,2016-07-23 12:00:00
1395-05-02,Sat,0,4398171,137203,price_dollar_rl,35090,35120,35070,35100,2016-07-23 00:00:00,2016-07-23 12:00:00
1395-05-03,Sun,0,4398227,137203,price_dollar_rl,35170,35170,35140,35170,2016-07-24 00:00:00,2016-07-24 12:00:00
1395-05-04,Mon,0,4398306,137203,price_dollar_rl,35110,35220,35080,35150,2016-07-25 00:00:00,2016-07-25 12:00:00
1395-05-05,Tue,0,4398431,137203,price_dollar_rl,35180,35250,35170,35250,2016-07-26 00:00:00,2016-07-26 12:00:00
1395-05-06,Wed,0,4398563,137203,price_dollar_rl,35180,35370,35180,35370,2016-07-27 00:00:00,2016-07-27 12:00:00
1395-05-07,Thu,0,4398708,137203,price_dollar_rl,35440,35440,35120,35380,2016-07-28 00:00:00,2016-07-28 12:00:00
1395-05-08,Fri,0,4398708,137203,price_dollar_rl,35440,35440,35120,35380,2016-07-28 00:00:00,2016-07-28 12:00:00
1395-05-09,Sat,0,4398918,137203,price_dollar_rl,35380,35410,35300,35410,2016-07-31 00:00:00,2016-07-31 12:00:00
1395-05-10,Sun,0,4398918,137203,price_dollar_rl,35380,35410,35300,35410,2016-07-31 00:00:00,2016-07-31 12:00:00
1395-05-11,Mon,0,4399017,137203,price_dollar_rl,35280,35370,35270,35350,2016-08-01 00:00:00,2016-08-01 12:00:00
1395-05-12,Tue,0,4399138,137203,price_dollar_rl,35400,35400,35340,35380,2016-08-02 00:00:00,2016-08-02 12:00:00
